VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-01-01 00:24:52,2016-01-01 00:33:44,1,1.80,-73.948402404785156,40.774303436279297,1,N,-73.974876403808594,40.787601470947266,1,8.5,0.5,0.5,1,0,0.3,10.8
1,2016-01-01 00:24:52,2016-01-01 00:42:27,1,3.10,-73.947540283203125,40.826992034912109,1,N,-73.908226013183594,40.829185485839844,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2016-01-01 00:24:52,2016-01-01 00:49:42,2,1.80,-73.97607421875,40.776069641113281,1,N,-73.994384765625,40.755958557128906,1,15.5,0.5,0.5,2,0,0.3,18.8
2,2016-01-01 00:24:52,2016-01-01 00:30:03,1,1.56,-73.970565795898438,40.756515502929687,1,N,-73.955841064453125,40.775905609130859,1,6.5,0.5,0.5,2.34,0,0.3,10.14
2,2016-01-01 00:24:52,2016-01-01 00:32:02,1,1.68,-73.988273620605469,40.723243713378906,1,N,-73.985153198242188,40.741870880126953,1,7.5,0.5,0.5,1.2,0,0.3,10
1,2016-01-01 00:24:53,2016-01-01 00:39:06,2,3.80,-73.991241455078125,40.742881774902344,1,N,-73.952468872070313,40.772144317626953,1,13,0.5,0.5,2.85,0,0.3,17.15
1,2016-01-01 00:24:53,2016-01-01 00:31:59,1,1.50,-73.989898681640625,40.733081817626953,1,N,-74.004898071289063,40.715583801269531,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2016-01-01 00:24:53,2016-01-01 00:39:37,2,3.30,-73.950096130371094,40.771968841552734,1,N,-73.983810424804688,40.737392425537109,1,13.5,0.5,0.5,1,0,0.3,15.8
1,2016-01-01 00:24:53,2016-01-01 00:35:07,2,2.40,-74.008758544921875,40.719062805175781,1,N,-73.994186401367188,40.751178741455078,1,10,0.5,0.5,2.26,0,0.3,13.56
1,2016-01-01 00:24:53,2016-01-01 00:36:09,1,2.60,-73.975509643554688,40.776603698730469,1,N,-73.95013427734375,40.803077697753906,1,11.5,0.5,0.5,3.2,0,0.3,16
1,2016-01-01 00:24:53,2016-01-01 00:30:46,3,1.50,-73.988609313964844,40.738559722900391,1,N,-74.001388549804688,40.719894409179687,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-01-01 00:24:53,2016-01-01 00:36:18,2,1.80,-73.999557495117188,40.719520568847656,1,N,-73.981826782226563,40.73016357421875,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2016-01-01 00:24:53,2016-01-01 00:43:12,1,6.27,-73.977119445800781,40.745338439941406,1,N,-73.924629211425781,40.698829650878906,1,21,0.5,0.5,5.57,5.54,0.3,33.41
2,2016-01-01 00:24:53,2016-01-01 00:46:08,3,1.21,-73.984855651855469,40.769203186035156,1,N,-73.996559143066406,40.756145477294922,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,2016-01-01 00:24:53,2016-01-01 00:38:07,2,1.77,-73.981025695800781,40.750453948974609,1,N,-73.997787475585937,40.735870361328125,1,10,0.5,0.5,0,0,0.3,11.3
2,2016-01-01 00:24:53,2016-01-01 00:33:00,1,2.43,-73.975067138671875,40.790390014648438,1,N,-73.958473205566406,40.815902709960938,1,10,0.5,0.5,3.39,0,0.3,14.69
2,2016-01-01 00:24:53,2016-01-01 00:32:05,1,1.15,-73.985771179199219,40.747093200683594,1,N,-74.001441955566406,40.746356964111328,1,7,0.5,0.5,1.2,0,0.3,9.5
1,2016-01-01 00:24:54,2016-01-01 00:36:28,1,.10,-73.991943359375,40.754558563232422,1,N,-73.990623474121094,40.756053924560547,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-01-01 00:24:54,2016-01-01 00:47:55,2,2.80,-73.972877502441406,40.764354705810547,1,N,-73.983146667480469,40.731536865234375,1,15.5,0.5,0.5,3.2,0,0.3,20
1,2016-01-01 00:24:54,2016-01-01 00:28:27,1,.90,-73.951377868652344,40.774131774902344,1,N,-73.948539733886719,40.784839630126953,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-01-01 00:24:54,2016-01-01 00:32:38,1,1.70,-73.999847412109375,40.738422393798828,1,N,-74.010025024414063,40.714527130126953,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-01-01 00:24:54,2016-01-01 00:33:25,1,1.06,-73.992103576660156,40.764175415039063,1,N,-73.99456787109375,40.757774353027344,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2016-01-01 00:24:54,2016-01-01 00:31:10,5,1.12,-73.969490051269531,40.785438537597656,1,N,-73.984413146972656,40.783039093017578,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-01-01 00:24:54,2016-01-01 00:36:01,1,1.84,-73.985565185546875,40.767757415771484,1,N,-73.960624694824219,40.768215179443359,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-01-01 00:24:54,2016-01-01 00:31:50,5,1.06,-73.999801635742187,40.720241546630859,1,N,-74.001289367675781,40.729270935058594,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2016-01-01 00:24:54,2016-01-01 00:30:04,3,1.01,-73.994361877441406,40.726348876953125,1,N,-73.984367370605469,40.732021331787109,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-01-01 00:24:54,2016-01-01 00:51:12,5,15.26,-73.978652954101563,40.756641387939453,1,N,-73.788719177246094,40.770530700683594,2,43,0.5,0.5,0,5.54,0.3,49.84
1,2016-01-01 00:24:55,2016-01-01 00:34:04,1,3.10,-73.977569580078125,40.742298126220703,1,N,-73.946258544921875,40.775508880615234,1,10.5,0.5,0.5,1,0,0.3,12.8
2,2016-01-01 00:24:55,2016-01-01 00:28:53,1,.95,-73.98583984375,40.777828216552734,1,N,-73.97674560546875,40.785911560058594,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-01-01 00:24:55,2016-01-01 00:37:26,2,.90,-73.99298095703125,40.744361877441406,1,N,-73.986808776855469,40.750370025634766,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2016-01-01 00:24:55,2016-01-01 00:38:00,3,1.62,-73.992416381835938,40.724651336669922,1,N,-73.984184265136719,40.74432373046875,1,9.5,0.5,0.5,1,0,0.3,11.8
2,2016-01-01 00:24:55,2016-01-01 00:57:50,1,6.38,-74.003204345703125,40.750682830810547,1,N,-73.97943115234375,40.677963256835938,1,26.5,0.5,0.5,5.56,0,0.3,33.36
2,2016-01-01 00:24:55,2016-01-01 00:31:00,1,1.59,-73.967132568359375,40.756919860839844,1,N,-73.951423645019531,40.770908355712891,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2016-01-01 00:24:55,2016-01-01 00:45:53,1,5.33,-73.988739013671875,40.745380401611328,1,N,-73.925605773925781,40.768867492675781,1,19,0.5,0.5,5.08,0,0.3,25.38
1,2016-01-01 00:24:56,2016-01-01 00:30:35,2,1.40,-73.963584899902344,40.774276733398438,1,N,-73.948295593261719,40.787307739257813,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-01-01 00:24:56,2016-01-01 01:01:14,6,4.84,-73.9744873046875,40.790691375732422,1,N,-73.990379333496094,40.740291595458984,1,24,0.5,0.5,6.32,0,0.3,31.62
2,2016-01-01 00:24:56,2016-01-01 00:26:33,2,.23,-73.952369689941406,40.780891418457031,1,N,-73.950218200683594,40.780025482177734,2,3,0.5,0.5,0,0,0.3,4.3
2,2016-01-01 00:24:56,2016-01-01 00:42:33,2,4.62,-73.988937377929687,40.734992980957031,1,N,-73.95196533203125,40.692245483398437,2,16.5,0.5,0.5,0,0,0.3,17.8
1,2016-01-01 00:24:57,2016-01-01 00:27:37,1,.80,-73.96197509765625,40.759777069091797,1,N,-73.958320617675781,40.769611358642578,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2016-01-01 00:24:57,2016-01-01 00:43:50,1,3.80,-73.972412109375,40.746116638183594,1,N,-73.958503723144531,40.783233642578125,1,15.5,0.5,0.5,3.2,0,0.3,20
1,2016-01-01 00:24:57,2016-01-01 00:44:57,1,5.80,-73.956939697265625,40.770683288574219,1,N,-73.996841430664062,40.714809417724609,2,20.5,0.5,0.5,0,0,0.3,21.8
1,2016-01-01 00:24:57,2016-01-01 00:34:41,1,1.80,-73.992759704589844,40.737289428710938,1,N,-74.003753662109375,40.715526580810547,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,2016-01-01 00:24:57,2016-01-01 00:27:51,1,.90,-73.947738647460938,40.770896911621094,1,N,-73.946342468261719,40.780513763427734,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-01-01 00:24:57,2016-01-01 00:41:41,1,6.37,-73.947334289550781,40.775859832763672,1,N,-74.004203796386719,40.728542327880859,2,21,0.5,0.5,0,0,0.3,22.3
2,2016-01-01 00:24:57,2016-01-01 00:30:40,1,1.04,-73.971054077148438,40.785896301269531,1,N,-73.957511901855469,40.78265380859375,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-01-01 00:24:57,2016-01-01 00:36:12,1,4.39,-73.974052429199219,40.791549682617188,1,N,-73.943992614746094,40.830211639404297,1,14.5,0.5,0.5,4.2,0,0.3,20
2,2016-01-01 00:24:57,2016-01-01 00:36:09,1,1.89,-73.984939575195313,40.732418060302734,1,N,-74.000694274902344,40.747890472412109,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-01-01 00:24:57,2016-01-01 00:37:57,1,4.93,-73.974662780761719,40.742069244384766,1,N,-73.951911926269531,40.707500457763672,1,16.5,0.5,0.5,4,0,0.3,21.8
2,2016-01-01 00:24:57,2016-01-01 00:33:21,2,1.26,-73.962333679199219,40.778850555419922,1,N,-73.974105834960938,40.762985229492188,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-01-01 00:24:58,2016-01-01 00:52:16,1,5.30,-73.987136840820313,40.747390747070313,1,N,-73.965972900390625,40.790069580078125,1,21.5,0.5,0.5,3.5,0,0.3,26.3
1,2016-01-01 00:24:58,2016-01-01 00:31:25,1,2.00,-73.981674194335937,40.773269653320313,1,N,-73.967109680175781,40.798374176025391,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-01-01 00:24:58,2016-01-01 00:47:00,2,3.70,-73.989723205566406,40.762996673583984,1,N,-73.949363708496094,40.774383544921875,1,17,0.5,0.5,1,0,0.3,19.3
2,2016-01-01 00:24:58,2016-01-01 00:30:26,1,1.40,-73.938438415527344,40.846347808837891,1,N,-73.9490966796875,40.828517913818359,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2016-01-01 00:24:58,2016-01-01 00:29:51,1,.87,-73.957061767578125,40.780658721923828,1,N,-73.953277587890625,40.773368835449219,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-01-01 00:24:58,2016-01-01 00:29:08,3,.78,-73.981971740722656,40.776878356933594,1,N,-73.979843139648438,40.786228179931641,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-01-01 00:24:59,2016-01-01 00:28:15,4,.80,-74.012374877929688,40.715080261230469,1,N,-74.017776489257813,40.706489562988281,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-01-01 00:24:59,2016-01-01 00:27:28,2,.40,-73.947959899902344,40.781970977783203,1,N,-73.953742980957031,40.781246185302734,1,4,0.5,0.5,1.59,0,0.3,6.89
2,2016-01-01 00:24:59,2016-01-01 00:40:24,4,3.49,-73.943244934082031,40.836536407470703,1,N,-73.970893859863281,40.793289184570313,1,15,0.5,0.5,3.26,0,0.3,19.56
2,2016-01-01 00:24:59,2016-01-01 00:33:31,1,2.22,-73.977088928222656,40.784580230712891,1,N,-73.953651428222656,40.806968688964844,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-01-01 00:24:59,2016-01-01 00:25:02,1,.00,0,0,5,N,0,0,1,12.5,0,0,0,0,0.3,12.8
2,2016-01-01 00:24:59,2016-01-01 00:48:39,1,4.97,-73.95147705078125,40.812129974365234,1,N,-73.961570739746094,40.766029357910156,2,19.5,0.5,0.5,0,0,0.3,20.8
2,2016-01-01 00:24:59,2016-01-01 00:28:58,1,.80,-73.98876953125,40.733829498291016,1,N,-74.000007629394531,40.73291015625,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-01-01 00:24:59,2016-01-01 00:29:49,3,1.17,-73.950111389160156,40.775463104248047,1,N,-73.960838317871094,40.769893646240234,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2016-01-01 00:24:59,2016-01-01 00:26:28,1,.46,-73.971168518066406,40.758110046386719,1,N,-73.975990295410156,40.751529693603516,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2016-01-01 00:25:00,2016-01-01 00:49:25,1,4.30,-74.0042724609375,40.742313385009766,1,N,-73.956352233886719,40.767337799072266,1,18.5,0.5,0.5,1.98,0,0.3,21.78
1,2016-01-01 00:25:00,2016-01-01 00:53:00,2,5.50,-73.989791870117187,40.762294769287109,1,N,-74.009010314941406,40.704090118408203,1,23,0.5,0.5,0,0,0.3,24.3
2,2016-01-01 00:25:00,2016-01-01 00:38:43,2,3.53,-73.998153686523438,40.714511871337891,1,N,-73.943000793457031,40.708789825439453,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,2016-01-01 00:25:00,2016-01-01 00:28:04,1,.77,-73.971282958984375,40.795173645019531,1,N,-73.965873718261719,40.805168151855469,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-01-01 00:25:01,2016-01-01 00:40:47,1,1.60,-74.002647399902344,40.749946594238281,1,N,-73.982940673828125,40.756538391113281,1,11,0.5,0.5,4,0,0.3,16.3
1,2016-01-01 00:25:01,2016-01-01 00:46:23,1,7.70,-73.990501403808594,40.672004699707031,1,N,-73.996696472167969,40.753505706787109,1,24,0.5,0.5,5.05,0,0.3,30.35
2,2016-01-01 00:25:01,2016-01-01 00:41:55,3,5.07,-73.991439819335938,40.751110076904297,1,N,-73.999420166015625,40.713985443115234,2,18.5,0.5,0.5,0,0,0.3,19.8
2,2016-01-01 00:25:01,2016-01-01 00:30:08,1,.91,-73.993629455566406,40.746421813964844,1,N,-74.003387451171875,40.738971710205078,1,5.5,0.5,0.5,2.04,0,0.3,8.84
2,2016-01-01 00:25:01,2016-01-01 00:52:07,2,3.48,-73.971092224121094,40.764080047607422,1,N,-74.005096435546875,40.740768432617188,1,18.5,0.5,0.5,3.96,0,0.3,23.76
2,2016-01-01 00:25:01,2016-01-01 00:33:12,6,1.90,-73.982559204101563,40.677970886230469,1,N,-73.975669860839844,40.697269439697266,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-01-01 00:25:01,2016-01-01 00:29:04,6,1.28,0,0,1,N,0,0,1,6,0.5,0.5,1.82,0,0.3,9.12
2,2016-01-01 00:25:01,2016-01-01 00:32:43,5,1.84,-73.971603393554688,40.754550933837891,1,N,-73.974227905273438,40.737007141113281,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-01-01 00:25:02,2016-01-01 00:29:13,1,.50,-73.99029541015625,40.734527587890625,1,N,-73.984855651855469,40.736553192138672,1,4.5,0.5,0.5,1,0,0.3,6.8
1,2016-01-01 00:25:02,2016-01-01 00:52:26,1,5.90,-74.007095336914063,40.706867218017578,1,N,-73.987174987792969,40.768398284912109,1,22.5,0.5,0.5,3,0,0.3,26.8
1,2016-01-01 00:25:02,2016-01-01 00:39:14,2,2.30,-74.005813598632812,40.725467681884766,1,N,-73.988151550292969,40.749485015869141,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2016-01-01 00:25:02,2016-01-01 00:25:47,1,.00,-74.023483276367188,40.758964538574219,5,N,-74.02349853515625,40.758964538574219,1,50,0,0,0,0,0.3,50.3
2,2016-01-01 00:25:02,2016-01-01 00:28:59,4,.36,-73.954193115234375,40.773059844970703,1,N,-73.959671020507813,40.773349761962891,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-01-01 00:25:02,2016-01-01 00:30:31,1,1.32,-73.964706420898437,40.791721343994141,1,N,-73.966270446777344,40.804588317871094,1,6,0.5,0.5,1.82,0,0.3,9.12
1,2016-01-01 00:25:03,2016-01-01 00:32:07,1,.90,0,0,1,N,0,0,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-01-01 00:25:03,2016-01-01 00:35:15,1,1.30,-73.982681274414063,40.750865936279297,1,N,-73.972061157226562,40.757030487060547,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-01-01 00:25:03,2016-01-01 00:38:13,2,1.80,-73.99237060546875,40.726715087890625,1,N,-73.993446350097656,40.721508026123047,2,10,0.5,0.5,0,0,0.3,11.3
2,2016-01-01 00:25:03,2016-01-01 00:43:31,1,12.52,-73.782730102539063,40.644401550292969,1,N,-73.777877807617187,40.743370056152344,2,34.5,0.5,0.5,0,0,0.3,35.8
2,2016-01-01 00:25:03,2016-01-01 00:35:05,2,1.86,-73.968856811523438,40.786048889160156,1,N,-73.97747802734375,40.766189575195313,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-01-01 00:25:03,2016-01-01 00:37:19,2,2.12,-73.977760314941406,40.786296844482422,1,N,-73.948532104492188,40.778182983398438,1,10.5,0.5,0.5,1.5,0,0.3,13.3
2,2016-01-01 00:25:03,2016-01-01 00:47:08,5,5.92,-73.988456726074219,40.733009338378906,1,N,-73.970771789550781,40.798591613769531,2,21,0.5,0.5,0,0,0.3,22.3
1,2016-01-01 00:25:04,2016-01-01 00:37:39,1,3.50,-73.950546264648438,40.779739379882812,1,N,-73.982925415039062,40.735546112060547,2,12.5,0.5,0.5,0,0,0.3,13.8
1,2016-01-01 00:25:04,2016-01-01 00:28:39,1,.70,-73.961051940917969,40.766506195068359,1,N,-73.964790344238281,40.758190155029297,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-01-01 00:25:04,2016-01-01 00:31:57,1,2.20,-73.962234497070312,40.775924682617187,1,N,-73.93927001953125,40.797508239746094,4,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-01-01 00:25:04,2016-01-01 00:51:44,1,10.90,-73.790077209472656,40.643260955810547,1,N,-73.933555603027344,40.672458648681641,2,33,0.5,0.5,0,0,0.3,34.3
1,2016-01-01 00:25:04,2016-01-01 00:29:10,1,.70,-73.9425048828125,40.786178588867188,1,N,-73.947601318359375,40.780937194824219,1,5,0.5,0.5,0.63,0,0.3,6.93
1,2016-01-01 00:25:04,2016-01-01 00:33:53,1,.80,-73.992813110351563,40.745101928710938,1,N,-73.980033874511719,40.739273071289063,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2016-01-01 00:25:04,2016-01-01 00:35:21,4,1.46,-73.979209899902344,40.719985961914063,1,N,-73.979209899902344,40.719985961914063,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-01-01 00:25:04,2016-01-01 00:55:04,2,2.60,-73.996116638183594,40.753700256347656,1,N,-73.973930358886719,40.764041900634766,2,18,0.5,0.5,0,0,0.3,19.3
1,2016-01-01 00:25:05,2016-01-01 00:32:06,1,1.00,-73.943992614746094,40.795314788818359,1,N,-73.957611083984375,40.801101684570312,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-01-01 00:25:05,2016-01-01 00:35:02,1,1.42,-73.998802185058594,40.749919891357422,1,N,-73.996223449707031,40.762298583984375,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-01-01 00:25:06,2016-01-01 00:39:01,1,1.90,-73.996910095214844,40.762924194335938,1,N,-73.980728149414063,40.746330261230469,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2016-01-01 00:25:06,2016-01-01 00:40:56,1,5.00,-73.947502136230469,40.783573150634766,1,N,-73.928192138671875,40.763317108154297,2,16.5,0.5,0.5,0,0,0.3,17.8
1,2016-01-01 00:25:06,2016-01-01 00:29:42,1,.70,-73.972068786621094,40.794647216796875,1,N,-73.979049682617188,40.785182952880859,1,5.5,0.5,0.5,1.5,0,0.3,8.3
1,2016-01-01 00:25:06,2016-01-01 00:32:05,1,1.50,-73.988136291503906,40.774814605712891,1,N,-73.971473693847656,40.787887573242188,1,7.5,0.5,0.5,1.5,0,0.3,10.3
2,2016-01-01 00:25:06,2016-01-01 00:43:40,5,9.67,-73.94464111328125,40.779911041259766,1,N,-73.825103759765625,40.825160980224609,2,27,0.5,0.5,0,0,0.3,28.3
2,2016-01-01 00:25:06,2016-01-01 00:35:22,4,2.29,-73.984588623046875,40.777988433837891,1,N,-73.966148376464844,40.758213043212891,1,9.5,0.5,0.5,2.7,0,0.3,13.5
1,2016-01-01 00:25:07,2016-01-01 00:34:00,1,5.60,-73.776786804199219,40.645187377929687,1,N,-73.814247131347656,40.687091827392578,2,17,0.5,0.5,0,0,0.3,18.3
1,2016-01-01 00:25:07,2016-01-01 00:34:58,2,1.60,-73.987014770507812,40.745285034179688,1,N,-73.998138427734375,40.756168365478516,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-01-01 00:25:07,2016-01-01 00:36:38,2,2.60,-73.954483032226563,40.769580841064453,1,N,-73.965927124023438,40.792984008789063,2,11,0.5,0.5,0,0,0.3,12.3
1,2016-01-01 00:25:07,2016-01-01 00:42:31,2,3.00,-73.994613647460938,40.757972717285156,1,N,-74.002349853515625,40.73004150390625,1,13.5,0.5,0.5,2.95,0,0.3,17.75
1,2016-01-01 00:25:07,2016-01-01 00:33:03,1,1.80,-73.954490661621094,40.774063110351562,1,N,-73.977836608886719,40.773757934570313,1,8.5,0.5,0.5,1,0,0.3,10.8
1,2016-01-01 00:25:07,2016-01-01 00:38:41,1,3.10,-73.965713500976563,40.800643920898438,1,N,-73.951042175292969,40.771438598632812,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2016-01-01 00:25:07,2016-01-01 00:37:05,1,2.23,-73.938682556152344,40.795825958251953,1,N,-73.968994140625,40.799312591552734,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-01-01 00:25:07,2016-01-01 00:54:09,1,6.64,-73.972366333007812,40.794761657714844,1,N,-73.992767333984375,40.732189178466797,1,25,0.5,0.5,5.26,0,0.3,31.56
2,2016-01-01 00:25:07,2016-01-01 00:34:21,1,1.71,-73.987449645996094,40.744407653808594,1,N,-73.971534729003906,40.760536193847656,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-01-01 00:25:07,2016-01-01 00:28:32,1,1.07,-73.972267150878906,40.786613464355469,1,N,-73.967430114746094,40.795001983642578,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2016-01-01 00:25:08,2016-01-01 00:49:29,2,10.80,-73.953216552734375,40.722991943359375,1,N,-73.957489013671875,40.620689392089844,2,32,0.5,0.5,0,0,0.3,33.3
1,2016-01-01 00:25:08,2016-01-01 00:32:07,4,.80,-73.994728088378906,40.750263214111328,1,N,-74.003768920898438,40.743228912353516,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-01-01 00:25:08,2016-01-01 00:41:16,6,2.45,-73.989944458007813,40.733421325683594,1,N,-73.967063903808594,40.760887145996094,1,12,0.5,0.5,3.32,0,0.3,16.62
2,2016-01-01 00:25:08,2016-01-01 00:28:10,1,.57,-73.986602783203125,40.771873474121094,1,N,-73.981422424316406,40.779022216796875,1,4.5,0.5,0.5,1.16,0,0.3,6.96
1,2016-01-01 00:25:09,2016-01-01 00:37:25,1,2.20,-73.999740600585938,40.734176635742188,1,N,-74.006553649902344,40.707973480224609,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2016-01-01 00:25:09,2016-01-01 00:50:41,2,5.10,-73.966697692871094,40.804347991943359,1,N,-73.974380493164063,40.7467041015625,1,20.5,0.5,0.5,6.5,0,0.3,28.3
1,2016-01-01 00:25:09,2016-01-01 00:46:14,1,2.40,-73.980606079101563,40.753650665283203,1,N,-73.984336853027344,40.729068756103516,2,14,0.5,0.5,0,0,0.3,15.3
1,2016-01-01 00:25:09,2016-01-01 00:38:25,3,2.00,-73.996086120605469,40.732540130615234,1,N,-74.001869201660156,40.751674652099609,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-01-01 00:25:09,2016-01-01 00:49:14,1,5.59,-74.001327514648437,40.731136322021484,1,N,-73.954978942871094,40.781654357910156,1,20,0.5,0.5,2,0,0.3,23.3
2,2016-01-01 00:25:09,2016-01-01 00:38:16,2,1.88,-73.992927551269531,40.763015747070313,1,N,-73.9852294921875,40.7501220703125,1,10.5,0.5,0.5,2,0,0.3,13.8
2,2016-01-01 00:25:09,2016-01-01 00:46:14,1,3.05,-73.982307434082031,40.748680114746094,1,N,-73.950996398925781,40.777721405029297,1,15,0.5,0.5,4.08,0,0.3,20.38
2,2016-01-01 00:25:09,2016-01-01 00:29:42,1,.67,-73.997390747070313,40.741798400878906,1,N,-74.005363464355469,40.739921569824219,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2016-01-01 00:25:10,2016-01-01 00:33:29,1,1.30,-73.988838195800781,40.778034210205078,1,N,-73.990814208984375,40.765949249267578,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2016-01-01 00:25:10,2016-01-01 00:54:19,2,6.40,-74.004180908203125,40.742729187011719,1,N,-73.954124450683594,40.678108215332031,1,24.5,0,0.5,5.06,0,0.3,30.36
2,2016-01-01 00:25:10,2016-01-01 00:33:48,4,1.20,-73.978935241699219,40.750171661376953,1,N,-73.965873718261719,40.756858825683594,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-01-01 00:25:10,2016-01-01 00:40:22,1,4.29,-73.990623474121094,40.736888885498047,1,N,-73.953681945800781,40.767101287841797,2,15,0.5,0.5,0,0,0.3,16.3
2,2016-01-01 00:25:10,2016-01-01 00:34:29,1,1.18,-73.98406982421875,40.744968414306641,1,N,-73.971267700195313,40.754920959472656,1,7.5,0.5,0.5,1.5,0,0.3,10.3
2,2016-01-01 00:25:10,2016-01-01 00:30:18,1,1.56,-73.950004577636719,40.780445098876953,1,N,-73.961051940917969,40.761627197265625,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2016-01-01 00:25:11,2016-01-01 00:53:08,1,6.20,-73.990989685058594,40.727901458740234,1,N,-73.922554016113281,40.767402648925781,1,23,0.5,0.5,6.05,0,0.3,30.35
1,2016-01-01 00:25:11,2016-01-01 00:31:39,1,1.60,-73.940071105957031,40.751155853271484,1,N,-73.922164916992187,40.757255554199219,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2016-01-01 00:25:11,2016-01-01 00:33:59,2,2.80,-73.967880249023438,40.762691497802734,1,N,-73.933677673339844,40.762943267822266,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-01-01 00:25:11,2016-01-01 00:32:51,1,1.20,-74.00531005859375,40.739986419677734,1,N,-73.988014221191406,40.734886169433594,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2016-01-01 00:25:11,2016-01-01 00:29:09,1,1.08,-73.975982666015625,40.776340484619141,1,N,-73.975509643554688,40.787998199462891,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-01-01 00:25:11,2016-01-01 00:26:20,2,.23,-73.969673156738281,40.753566741943359,1,N,-73.971427917480469,40.751220703125,2,3,0.5,0.5,0,0,0.3,4.3
2,2016-01-01 00:25:11,2016-01-01 00:30:26,2,1.42,-73.949211120605469,40.781478881835938,1,N,-73.969314575195313,40.785377502441406,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2016-01-01 00:25:11,2016-01-01 00:34:45,1,3.15,-74.007400512695313,40.707115173339844,1,N,-73.987724304199219,40.723808288574219,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2016-01-01 00:25:11,2016-01-01 00:32:33,2,1.00,-73.961219787597656,40.801567077636719,1,N,-73.952705383300781,40.806610107421875,2,6.5,0.5,0.5,0,0,0.3,7.8
